model,reference_type,model_seed,eval_seed,report_id,icare_score
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,538,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,539,87.5
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,540,66.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,541,83.33333333333334
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,542,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,543,62.5
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,544,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,545,26.08695652173913
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,546,27.27272727272727
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,547,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,548,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,549,58.333333333333336
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,550,75.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,551,90.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,552,66.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,553,42.85714285714285
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,554,92.85714285714286
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,555,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,556,78.57142857142857
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,557,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,558,66.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,559,75.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,560,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,561,80.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,562,71.42857142857143
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,563,58.82352941176471
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,564,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,565,56.25
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,566,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,567,80.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,568,0.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,569,94.73684210526316
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,570,57.14285714285714
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,571,50.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,572,41.66666666666667
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,573,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,574,57.14285714285714
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,575,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,576,44.44444444444444
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,577,16.666666666666664
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,578,37.5
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,579,91.66666666666666
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,580,71.42857142857143
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,581,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,582,71.42857142857143
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,583,64.28571428571429
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,584,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,585,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,586,50.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,587,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,588,100.0
mimic-cxr-findings-baseline,gen_reports_as_ref,1,123,589,88.88888888888889
maira-2,gt_reports_as_ref,1,123,0,88.88888888888889
maira-2,gt_reports_as_ref,1,123,1,100.0
maira-2,gt_reports_as_ref,1,123,2,0.0
maira-2,gt_reports_as_ref,1,123,3,54.54545454545454
maira-2,gt_reports_as_ref,1,123,4,100.0
maira-2,gt_reports_as_ref,1,123,5,87.5
maira-2,gt_reports_as_ref,1,123,6,92.85714285714286
maira-2,gt_reports_as_ref,1,123,7,100.0
maira-2,gt_reports_as_ref,1,123,8,100.0
maira-2,gt_reports_as_ref,1,123,9,75.0
maira-2,gt_reports_as_ref,1,123,10,90.9090909090909
maira-2,gt_reports_as_ref,1,123,11,100.0
maira-2,gt_reports_as_ref,1,123,12,37.5
maira-2,gt_reports_as_ref,1,123,13,75.0
maira-2,gt_reports_as_ref,1,123,14,100.0
maira-2,gt_reports_as_ref,1,123,15,42.85714285714285
maira-2,gt_reports_as_ref,1,123,16,50.0
maira-2,gt_reports_as_ref,1,123,17,94.11764705882352
maira-2,gt_reports_as_ref,1,123,18,100.0
maira-2,gt_reports_as_ref,1,123,19,84.61538461538461
maira-2,gt_reports_as_ref,1,123,20,87.5
maira-2,gt_reports_as_ref,1,123,21,80.0
maira-2,gt_reports_as_ref,1,123,22,100.0
maira-2,gt_reports_as_ref,1,123,23,77.77777777777779
maira-2,gt_reports_as_ref,1,123,24,71.42857142857143
maira-2,gt_reports_as_ref,1,123,25,100.0
maira-2,gt_reports_as_ref,1,123,26,50.0
maira-2,gt_reports_as_ref,1,123,27,94.44444444444444
maira-2,gt_reports_as_ref,1,123,28,56.25
maira-2,gt_reports_as_ref,1,123,29,72.72727272727273
maira-2,gt_reports_as_ref,1,123,30,100.0
maira-2,gt_reports_as_ref,1,123,31,100.0
maira-2,gt_reports_as_ref,1,123,32,100.0
maira-2,gt_reports_as_ref,1,123,33,88.88888888888889
maira-2,gt_reports_as_ref,1,123,34,82.35294117647058
maira-2,gt_reports_as_ref,1,123,35,40.0
maira-2,gt_reports_as_ref,1,123,36,100.0
maira-2,gt_reports_as_ref,1,123,37,91.66666666666666
maira-2,gt_reports_as_ref,1,123,38,66.66666666666666
maira-2,gt_reports_as_ref,1,123,39,91.66666666666666
maira-2,gt_reports_as_ref,1,123,40,100.0
maira-2,gt_reports_as_ref,1,123,41,78.57142857142857
maira-2,gt_reports_as_ref,1,123,42,33.33333333333333
maira-2,gt_reports_as_ref,1,123,43,90.0
maira-2,gt_reports_as_ref,1,123,44,81.81818181818183
maira-2,gt_reports_as_ref,1,123,45,92.3076923076923
maira-2,gt_reports_as_ref,1,123,46,100.0
maira-2,gt_reports_as_ref,1,123,47,100.0
maira-2,gt_reports_as_ref,1,123,48,69.56521739130434
maira-2,gt_reports_as_ref,1,123,49,76.92307692307693
maira-2,gt_reports_as_ref,1,123,50,69.23076923076923
maira-2,gt_reports_as_ref,1,123,51,64.28571428571429
maira-2,gt_reports_as_ref,1,123,52,100.0
maira-2,gt_reports_as_ref,1,123,53,84.61538461538461
maira-2,gt_reports_as_ref,1,123,54,100.0
maira-2,gt_reports_as_ref,1,123,55,75.0
maira-2,gt_reports_as_ref,1,123,56,75.0
maira-2,gt_reports_as_ref,1,123,57,78.57142857142857
maira-2,gt_reports_as_ref,1,123,58,86.66666666666667
maira-2,gt_reports_as_ref,1,123,59,100.0
maira-2,gt_reports_as_ref,1,123,60,100.0
maira-2,gt_reports_as_ref,1,123,61,57.14285714285714
maira-2,gt_reports_as_ref,1,123,62,100.0
maira-2,gt_reports_as_ref,1,123,63,100.0
maira-2,gt_reports_as_ref,1,123,64,100.0
maira-2,gt_reports_as_ref,1,123,65,100.0
maira-2,gt_reports_as_ref,1,123,66,87.5
maira-2,gt_reports_as_ref,1,123,67,100.0
maira-2,gt_reports_as_ref,1,123,68,33.33333333333333
maira-2,gt_reports_as_ref,1,123,69,77.77777777777779
maira-2,gt_reports_as_ref,1,123,70,83.33333333333334
maira-2,gt_reports_as_ref,1,123,71,83.33333333333334
maira-2,gt_reports_as_ref,1,123,72,100.0
maira-2,gt_reports_as_ref,1,123,73,87.5
maira-2,gt_reports_as_ref,1,123,74,100.0
maira-2,gt_reports_as_ref,1,123,75,50.0
maira-2,gt_reports_as_ref,1,123,76,75.0
maira-2,gt_reports_as_ref,1,123,77,100.0
maira-2,gt_reports_as_ref,1,123,78,60.0
maira-2,gt_reports_as_ref,1,123,79,83.33333333333334
maira-2,gt_reports_as_ref,1,123,80,85.71428571428571
maira-2,gt_reports_as_ref,1,123,81,100.0
maira-2,gt_reports_as_ref,1,123,82,100.0
maira-2,gt_reports_as_ref,1,123,83,90.0
maira-2,gt_reports_as_ref,1,123,84,95.45454545454544
maira-2,gt_reports_as_ref,1,123,85,100.0
maira-2,gt_reports_as_ref,1,123,86,76.92307692307693
maira-2,gt_reports_as_ref,1,123,87,92.85714285714286
maira-2,gt_reports_as_ref,1,123,88,83.33333333333334
maira-2,gt_reports_as_ref,1,123,89,100.0
maira-2,gt_reports_as_ref,1,123,90,100.0
maira-2,gt_reports_as_ref,1,123,91,63.63636363636363
maira-2,gt_reports_as_ref,1,123,92,77.77777777777779
maira-2,gt_reports_as_ref,1,123,93,28.57142857142857
maira-2,gt_reports_as_ref,1,123,94,66.66666666666666
maira-2,gt_reports_as_ref,1,123,95,82.35294117647058
maira-2,gt_reports_as_ref,1,123,96,100.0
maira-2,gt_reports_as_ref,1,123,97,100.0
maira-2,gt_reports_as_ref,1,123,98,80.0
maira-2,gt_reports_as_ref,1,123,99,90.0
maira-2,gt_reports_as_ref,1,123,100,100.0
maira-2,gt_reports_as_ref,1,123,101,100.0
maira-2,gt_reports_as_ref,1,123,102,100.0
maira-2,gt_reports_as_ref,1,123,103,100.0
maira-2,gt_reports_as_ref,1,123,104,100.0
maira-2,gt_reports_as_ref,1,123,105,100.0
maira-2,gt_reports_as_ref,1,123,106,90.9090909090909
maira-2,gt_reports_as_ref,1,123,107,100.0
maira-2,gt_reports_as_ref,1,123,108,37.5
maira-2,gt_reports_as_ref,1,123,109,95.0
maira-2,gt_reports_as_ref,1,123,110,57.14285714285714
maira-2,gt_reports_as_ref,1,123,111,87.5
maira-2,gt_reports_as_ref,1,123,112,93.33333333333331
maira-2,gt_reports_as_ref,1,123,113,80.0
maira-2,gt_reports_as_ref,1,123,114,95.0
maira-2,gt_reports_as_ref,1,123,115,75.0
maira-2,gt_reports_as_ref,1,123,116,64.28571428571429
maira-2,gt_reports_as_ref,1,123,117,83.33333333333334
maira-2,gt_reports_as_ref,1,123,118,94.11764705882352
maira-2,gt_reports_as_ref,1,123,119,100.0
maira-2,gt_reports_as_ref,1,123,120,69.23076923076923
maira-2,gt_reports_as_ref,1,123,121,100.0
maira-2,gt_reports_as_ref,1,123,122,88.88888888888889
maira-2,gt_reports_as_ref,1,123,123,100.0
maira-2,gt_reports_as_ref,1,123,124,100.0
maira-2,gt_reports_as_ref,1,123,125,66.66666666666666
maira-2,gt_reports_as_ref,1,123,126,88.88888888888889
maira-2,gt_reports_as_ref,1,123,127,82.35294117647058
maira-2,gt_reports_as_ref,1,123,128,73.33333333333333
maira-2,gt_reports_as_ref,1,123,129,88.88888888888889
maira-2,gt_reports_as_ref,1,123,130,100.0
maira-2,gt_reports_as_ref,1,123,131,81.81818181818183
maira-2,gt_reports_as_ref,1,123,132,76.92307692307693
maira-2,gt_reports_as_ref,1,123,133,83.33333333333334
maira-2,gt_reports_as_ref,1,123,134,75.0
maira-2,gt_reports_as_ref,1,123,135,91.66666666666666
maira-2,gt_reports_as_ref,1,123,136,40.0
maira-2,gt_reports_as_ref,1,123,137,100.0
maira-2,gt_reports_as_ref,1,123,138,77.77777777777779
maira-2,gt_reports_as_ref,1,123,139,83.33333333333334
maira-2,gt_reports_as_ref,1,123,140,86.66666666666667
maira-2,gt_reports_as_ref,1,123,141,69.23076923076923
maira-2,gt_reports_as_ref,1,123,142,80.0
maira-2,gt_reports_as_ref,1,123,143,88.88888888888889
maira-2,gt_reports_as_ref,1,123,144,100.0
maira-2,gt_reports_as_ref,1,123,145,70.0
maira-2,gt_reports_as_ref,1,123,146,95.0
maira-2,gt_reports_as_ref,1,123,147,87.5
maira-2,gt_reports_as_ref,1,123,148,100.0
maira-2,gt_reports_as_ref,1,123,149,100.0
maira-2,gt_reports_as_ref,1,123,150,78.57142857142857
maira-2,gt_reports_as_ref,1,123,151,38.46153846153847
maira-2,gt_reports_as_ref,1,123,152,100.0
maira-2,gt_reports_as_ref,1,123,153,64.28571428571429
maira-2,gt_reports_as_ref,1,123,154,80.0
maira-2,gt_reports_as_ref,1,123,155,100.0
maira-2,gt_reports_as_ref,1,123,156,86.66666666666667
maira-2,gt_reports_as_ref,1,123,157,91.66666666666666
maira-2,gt_reports_as_ref,1,123,158,66.66666666666666
maira-2,gt_reports_as_ref,1,123,159,100.0
maira-2,gt_reports_as_ref,1,123,160,100.0
maira-2,gt_reports_as_ref,1,123,161,66.66666666666666
maira-2,gt_reports_as_ref,1,123,162,44.44444444444444
maira-2,gt_reports_as_ref,1,123,163,100.0
maira-2,gt_reports_as_ref,1,123,164,100.0
maira-2,gt_reports_as_ref,1,123,165,85.71428571428571
maira-2,gt_reports_as_ref,1,123,166,40.0
maira-2,gt_reports_as_ref,1,123,167,54.54545454545454
maira-2,gt_reports_as_ref,1,123,168,100.0
maira-2,gt_reports_as_ref,1,123,169,100.0
maira-2,gt_reports_as_ref,1,123,170,57.14285714285714
maira-2,gt_reports_as_ref,1,123,171,35.294117647058826
maira-2,gt_reports_as_ref,1,123,172,38.46153846153847
maira-2,gt_reports_as_ref,1,123,173,44.44444444444444
maira-2,gt_reports_as_ref,1,123,174,100.0
maira-2,gt_reports_as_ref,1,123,175,66.66666666666666
maira-2,gt_reports_as_ref,1,123,176,92.3076923076923
maira-2,gt_reports_as_ref,1,123,177,52.0
maira-2,gt_reports_as_ref,1,123,178,50.0
maira-2,gt_reports_as_ref,1,123,179,100.0
maira-2,gt_reports_as_ref,1,123,180,31.818181818181817
maira-2,gt_reports_as_ref,1,123,181,87.5
maira-2,gt_reports_as_ref,1,123,182,46.15384615384615
maira-2,gt_reports_as_ref,1,123,183,63.63636363636363
maira-2,gt_reports_as_ref,1,123,184,38.88888888888889
maira-2,gt_reports_as_ref,1,123,185,76.47058823529412
maira-2,gt_reports_as_ref,1,123,186,40.0
maira-2,gt_reports_as_ref,1,123,187,60.0
maira-2,gt_reports_as_ref,1,123,188,61.11111111111112
maira-2,gt_reports_as_ref,1,123,189,58.333333333333336
maira-2,gt_reports_as_ref,1,123,190,40.0
maira-2,gt_reports_as_ref,1,123,191,100.0
maira-2,gt_reports_as_ref,1,123,192,40.0
maira-2,gt_reports_as_ref,1,123,193,82.35294117647058
maira-2,gt_reports_as_ref,1,123,194,100.0
maira-2,gt_reports_as_ref,1,123,195,18.181818181818183
maira-2,gt_reports_as_ref,1,123,196,100.0
maira-2,gt_reports_as_ref,1,123,197,90.9090909090909
maira-2,gt_reports_as_ref,1,123,198,100.0
maira-2,gt_reports_as_ref,1,123,199,26.31578947368421
maira-2,gt_reports_as_ref,1,123,200,63.63636363636363
maira-2,gt_reports_as_ref,1,123,201,57.89473684210527
maira-2,gt_reports_as_ref,1,123,202,100.0
maira-2,gt_reports_as_ref,1,123,203,47.61904761904761
maira-2,gt_reports_as_ref,1,123,204,88.88888888888889
maira-2,gt_reports_as_ref,1,123,205,88.88888888888889
maira-2,gt_reports_as_ref,1,123,206,31.57894736842105
maira-2,gt_reports_as_ref,1,123,207,62.5
maira-2,gt_reports_as_ref,1,123,208,23.07692307692308
maira-2,gt_reports_as_ref,1,123,209,87.5
maira-2,gt_reports_as_ref,1,123,210,100.0
maira-2,gt_reports_as_ref,1,123,211,88.88888888888889
maira-2,gt_reports_as_ref,1,123,212,0.0
maira-2,gt_reports_as_ref,1,123,213,68.42105263157895
maira-2,gt_reports_as_ref,1,123,214,53.333333333333336
maira-2,gt_reports_as_ref,1,123,215,46.66666666666666
maira-2,gt_reports_as_ref,1,123,216,25.0
maira-2,gt_reports_as_ref,1,123,217,87.5
maira-2,gt_reports_as_ref,1,123,218,30.76923076923077
maira-2,gt_reports_as_ref,1,123,219,100.0
maira-2,gt_reports_as_ref,1,123,220,40.0
maira-2,gt_reports_as_ref,1,123,221,72.72727272727273
maira-2,gt_reports_as_ref,1,123,222,85.71428571428571
maira-2,gt_reports_as_ref,1,123,223,80.0
maira-2,gt_reports_as_ref,1,123,224,53.84615384615385
maira-2,gt_reports_as_ref,1,123,225,66.66666666666666
maira-2,gt_reports_as_ref,1,123,226,36.84210526315789
maira-2,gt_reports_as_ref,1,123,227,60.0
maira-2,gt_reports_as_ref,1,123,228,83.33333333333334
maira-2,gt_reports_as_ref,1,123,229,40.0
maira-2,gt_reports_as_ref,1,123,230,37.5
maira-2,gt_reports_as_ref,1,123,231,25.0
maira-2,gt_reports_as_ref,1,123,232,66.66666666666666
maira-2,gt_reports_as_ref,1,123,233,56.25
maira-2,gt_reports_as_ref,1,123,234,81.81818181818183
maira-2,gt_reports_as_ref,1,123,235,38.46153846153847
maira-2,gt_reports_as_ref,1,123,236,41.17647058823529
maira-2,gt_reports_as_ref,1,123,237,53.84615384615385
maira-2,gt_reports_as_ref,1,123,238,100.0
maira-2,gt_reports_as_ref,1,123,239,50.0
maira-2,gt_reports_as_ref,1,123,240,81.81818181818183
maira-2,gt_reports_as_ref,1,123,241,40.0
maira-2,gt_reports_as_ref,1,123,242,75.0
maira-2,gt_reports_as_ref,1,123,243,90.0
maira-2,gt_reports_as_ref,1,123,244,32.142857142857146
maira-2,gt_reports_as_ref,1,123,245,83.33333333333334
maira-2,gt_reports_as_ref,1,123,246,22.22222222222222
maira-2,gt_reports_as_ref,1,123,247,100.0
maira-2,gt_reports_as_ref,1,123,248,76.47058823529412
maira-2,gt_reports_as_ref,1,123,249,90.9090909090909
maira-2,gt_reports_as_ref,1,123,250,75.0
maira-2,gt_reports_as_ref,1,123,251,47.61904761904761
maira-2,gt_reports_as_ref,1,123,252,72.22222222222221
maira-2,gt_reports_as_ref,1,123,253,66.66666666666666
maira-2,gt_reports_as_ref,1,123,254,25.0
maira-2,gt_reports_as_ref,1,123,255,37.5
maira-2,gt_reports_as_ref,1,123,256,64.28571428571429
maira-2,gt_reports_as_ref,1,123,257,100.0
maira-2,gt_reports_as_ref,1,123,258,65.0
maira-2,gt_reports_as_ref,1,123,259,70.0
maira-2,gt_reports_as_ref,1,123,260,38.88888888888889
maira-2,gt_reports_as_ref,1,123,261,88.23529411764706
maira-2,gt_reports_as_ref,1,123,262,58.333333333333336
maira-2,gt_reports_as_ref,1,123,263,61.53846153846154
maira-2,gt_reports_as_ref,1,123,264,46.15384615384615
maira-2,gt_reports_as_ref,1,123,265,50.0
maira-2,gt_reports_as_ref,1,123,266,57.14285714285714
maira-2,gt_reports_as_ref,1,123,267,66.66666666666666
maira-2,gt_reports_as_ref,1,123,268,100.0
maira-2,gt_reports_as_ref,1,123,269,100.0
maira-2,gt_reports_as_ref,1,123,270,100.0
maira-2,gt_reports_as_ref,1,123,271,23.07692307692308
maira-2,gt_reports_as_ref,1,123,272,54.54545454545454
maira-2,gt_reports_as_ref,1,123,273,100.0
maira-2,gt_reports_as_ref,1,123,274,21.052631578947366
maira-2,gt_reports_as_ref,1,123,275,100.0
maira-2,gt_reports_as_ref,1,123,276,76.92307692307693
maira-2,gt_reports_as_ref,1,123,277,41.17647058823529
maira-2,gt_reports_as_ref,1,123,278,60.0
maira-2,gt_reports_as_ref,1,123,279,83.33333333333334
maira-2,gt_reports_as_ref,1,123,280,6.25
maira-2,gt_reports_as_ref,1,123,281,20.0
maira-2,gt_reports_as_ref,1,123,282,64.28571428571429
maira-2,gt_reports_as_ref,1,123,283,41.66666666666667
maira-2,gt_reports_as_ref,1,123,284,77.77777777777779
maira-2,gt_reports_as_ref,1,123,285,30.0
maira-2,gt_reports_as_ref,1,123,286,100.0
maira-2,gt_reports_as_ref,1,123,287,80.0
maira-2,gt_reports_as_ref,1,123,288,88.88888888888889
maira-2,gt_reports_as_ref,1,123,289,33.33333333333333
maira-2,gt_reports_as_ref,1,123,290,52.38095238095239
maira-2,gt_reports_as_ref,1,123,291,71.42857142857143
maira-2,gt_reports_as_ref,1,123,292,66.66666666666666
maira-2,gt_reports_as_ref,1,123,293,90.9090909090909
maira-2,gt_reports_as_ref,1,123,294,66.66666666666666
maira-2,gt_reports_as_ref,1,123,295,81.81818181818183
maira-2,gt_reports_as_ref,1,123,296,35.294117647058826
maira-2,gt_reports_as_ref,1,123,297,50.0
maira-2,gt_reports_as_ref,1,123,298,62.5
maira-2,gt_reports_as_ref,1,123,299,33.33333333333333
maira-2,gt_reports_as_ref,1,123,300,38.095238095238095
maira-2,gt_reports_as_ref,1,123,301,70.58823529411765
maira-2,gt_reports_as_ref,1,123,302,42.85714285714285
maira-2,gt_reports_as_ref,1,123,303,36.36363636363637
maira-2,gt_reports_as_ref,1,123,304,60.0
maira-2,gt_reports_as_ref,1,123,305,50.0
maira-2,gt_reports_as_ref,1,123,306,61.53846153846154
maira-2,gt_reports_as_ref,1,123,307,62.5
maira-2,gt_reports_as_ref,1,123,308,100.0
maira-2,gt_reports_as_ref,1,123,309,58.333333333333336
maira-2,gt_reports_as_ref,1,123,310,50.0
maira-2,gt_reports_as_ref,1,123,311,87.5
maira-2,gt_reports_as_ref,1,123,312,75.0
maira-2,gt_reports_as_ref,1,123,313,100.0
maira-2,gt_reports_as_ref,1,123,314,50.0
maira-2,gt_reports_as_ref,1,123,315,38.46153846153847
maira-2,gt_reports_as_ref,1,123,316,38.46153846153847
maira-2,gt_reports_as_ref,1,123,317,38.46153846153847
maira-2,gt_reports_as_ref,1,123,318,76.47058823529412
maira-2,gt_reports_as_ref,1,123,319,35.0
maira-2,gt_reports_as_ref,1,123,320,92.85714285714286
maira-2,gt_reports_as_ref,1,123,321,100.0
maira-2,gt_reports_as_ref,1,123,322,60.86956521739131
maira-2,gt_reports_as_ref,1,123,323,72.72727272727273
maira-2,gt_reports_as_ref,1,123,324,42.85714285714285
maira-2,gt_reports_as_ref,1,123,325,57.14285714285714
maira-2,gt_reports_as_ref,1,123,326,75.0
maira-2,gt_reports_as_ref,1,123,327,85.71428571428571
maira-2,gt_reports_as_ref,1,123,328,91.66666666666666
maira-2,gt_reports_as_ref,1,123,329,94.11764705882352
maira-2,gt_reports_as_ref,1,123,330,55.00000000000001
maira-2,gt_reports_as_ref,1,123,331,100.0
maira-2,gt_reports_as_ref,1,123,332,95.23809523809524
maira-2,gt_reports_as_ref,1,123,333,91.66666666666666
maira-2,gt_reports_as_ref,1,123,334,100.0
maira-2,gt_reports_as_ref,1,123,335,100.0
maira-2,gt_reports_as_ref,1,123,336,12.5
maira-2,gt_reports_as_ref,1,123,337,91.66666666666666
maira-2,gt_reports_as_ref,1,123,338,35.714285714285715
maira-2,gt_reports_as_ref,1,123,339,93.33333333333331
maira-2,gt_reports_as_ref,1,123,340,40.0
maira-2,gt_reports_as_ref,1,123,341,20.0
maira-2,gt_reports_as_ref,1,123,342,100.0
maira-2,gt_reports_as_ref,1,123,343,44.44444444444444
maira-2,gt_reports_as_ref,1,123,344,70.0
maira-2,gt_reports_as_ref,1,123,345,66.66666666666666
maira-2,gt_reports_as_ref,1,123,346,60.0
maira-2,gt_reports_as_ref,1,123,347,16.666666666666664
maira-2,gt_reports_as_ref,1,123,348,100.0
maira-2,gt_reports_as_ref,1,123,349,57.14285714285714
maira-2,gt_reports_as_ref,1,123,350,53.84615384615385
maira-2,gt_reports_as_ref,1,123,351,35.294117647058826
maira-2,gt_reports_as_ref,1,123,352,60.0
maira-2,gt_reports_as_ref,1,123,353,36.36363636363637
maira-2,gt_reports_as_ref,1,123,354,46.15384615384615
maira-2,gt_reports_as_ref,1,123,355,71.42857142857143
maira-2,gt_reports_as_ref,1,123,356,69.23076923076923
maira-2,gt_reports_as_ref,1,123,357,18.75
maira-2,gt_reports_as_ref,1,123,358,57.89473684210527
maira-2,gt_reports_as_ref,1,123,359,77.77777777777779
maira-2,gt_reports_as_ref,1,123,360,45.45454545454545
maira-2,gt_reports_as_ref,1,123,361,88.88888888888889
maira-2,gt_reports_as_ref,1,123,362,66.66666666666666
maira-2,gt_reports_as_ref,1,123,363,100.0
maira-2,gt_reports_as_ref,1,123,364,80.0
maira-2,gt_reports_as_ref,1,123,365,62.5
maira-2,gt_reports_as_ref,1,123,366,70.0
maira-2,gt_reports_as_ref,1,123,367,62.5
maira-2,gt_reports_as_ref,1,123,368,42.85714285714285
maira-2,gt_reports_as_ref,1,123,369,30.0
maira-2,gt_reports_as_ref,1,123,370,75.0
maira-2,gt_reports_as_ref,1,123,371,100.0
maira-2,gt_reports_as_ref,1,123,372,100.0
maira-2,gt_reports_as_ref,1,123,373,71.42857142857143
maira-2,gt_reports_as_ref,1,123,374,44.44444444444444
maira-2,gt_reports_as_ref,1,123,375,100.0
maira-2,gt_reports_as_ref,1,123,376,64.28571428571429
maira-2,gt_reports_as_ref,1,123,377,50.0
maira-2,gt_reports_as_ref,1,123,378,63.63636363636363
maira-2,gt_reports_as_ref,1,123,379,90.0
maira-2,gt_reports_as_ref,1,123,380,100.0
maira-2,gt_reports_as_ref,1,123,381,100.0
maira-2,gt_reports_as_ref,1,123,382,45.45454545454545
maira-2,gt_reports_as_ref,1,123,383,91.66666666666666
maira-2,gt_reports_as_ref,1,123,384,78.57142857142857
maira-2,gt_reports_as_ref,1,123,385,30.76923076923077
maira-2,gt_reports_as_ref,1,123,386,7.6923076923076925
maira-2,gt_reports_as_ref,1,123,387,76.47058823529412
maira-2,gt_reports_as_ref,1,123,388,100.0
maira-2,gt_reports_as_ref,1,123,389,84.61538461538461
maira-2,gt_reports_as_ref,1,123,390,55.55555555555556
maira-2,gt_reports_as_ref,1,123,391,62.5
maira-2,gt_reports_as_ref,1,123,392,91.66666666666666
maira-2,gt_reports_as_ref,1,123,393,87.5
maira-2,gt_reports_as_ref,1,123,394,88.88888888888889
maira-2,gt_reports_as_ref,1,123,395,85.71428571428571
maira-2,gt_reports_as_ref,1,123,396,87.5
maira-2,gt_reports_as_ref,1,123,397,57.14285714285714
maira-2,gt_reports_as_ref,1,123,398,100.0
maira-2,gt_reports_as_ref,1,123,399,41.17647058823529
maira-2,gt_reports_as_ref,1,123,400,88.88888888888889
maira-2,gt_reports_as_ref,1,123,401,83.33333333333334
maira-2,gt_reports_as_ref,1,123,402,69.23076923076923
maira-2,gt_reports_as_ref,1,123,403,45.45454545454545
maira-2,gt_reports_as_ref,1,123,404,86.66666666666667
maira-2,gt_reports_as_ref,1,123,405,91.66666666666666
maira-2,gt_reports_as_ref,1,123,406,60.0
maira-2,gt_reports_as_ref,1,123,407,69.23076923076923
maira-2,gt_reports_as_ref,1,123,408,71.42857142857143
maira-2,gt_reports_as_ref,1,123,409,66.66666666666666
maira-2,gt_reports_as_ref,1,123,410,73.33333333333333
maira-2,gt_reports_as_ref,1,123,411,75.0
maira-2,gt_reports_as_ref,1,123,412,60.0
maira-2,gt_reports_as_ref,1,123,413,100.0
maira-2,gt_reports_as_ref,1,123,414,78.57142857142857
maira-2,gt_reports_as_ref,1,123,415,93.33333333333331
maira-2,gt_reports_as_ref,1,123,416,66.66666666666666
maira-2,gt_reports_as_ref,1,123,417,88.23529411764706
maira-2,gt_reports_as_ref,1,123,418,30.76923076923077
maira-2,gt_reports_as_ref,1,123,419,100.0
maira-2,gt_reports_as_ref,1,123,420,100.0
maira-2,gt_reports_as_ref,1,123,421,10.526315789473683
maira-2,gt_reports_as_ref,1,123,422,92.3076923076923
maira-2,gt_reports_as_ref,1,123,423,100.0
maira-2,gt_reports_as_ref,1,123,424,81.81818181818183
maira-2,gt_reports_as_ref,1,123,425,100.0
maira-2,gt_reports_as_ref,1,123,426,100.0
